"日付け","終値","始値","高値","安値","出来高","変化率 %"
"2002-05-16","128.13","127.57","128.45","127.25","","0.40%"
"2002-05-15","127.62","128.53","128.68","127.55","","-0.72%"
"2002-05-14","128.54","127.75","128.84","127.68","","0.56%"
"2002-05-13","127.83","127.66","127.97","127.10","","0.16%"
"2002-05-10","127.63","128.20","128.76","127.47","","-0.54%"
"2002-05-09","128.32","128.81","129.07","128.10","","-0.43%"
"2002-05-08","128.88","128.06","128.94","127.76","","0.73%"
"2002-05-07","127.94","127.13","128.40","126.67","","0.64%"
"2002-05-06","127.13","126.99","127.56","126.89","","0.09%"
"2002-05-03","127.02","127.84","128.06","126.81","","-0.68%"
"2002-05-02","127.89","127.40","128.18","126.88","","0.29%"
"2002-05-01","127.52","128.49","128.71","127.13","","-0.79%"
"2002-04-30","128.54","128.00","128.69","127.72","","0.38%"
"2002-04-29","128.05","127.94","128.31","127.55","","0.17%"
"2002-04-26","127.83","128.65","128.92","127.75","","-0.70%"
"2002-04-25","128.73","129.63","129.68","128.14","","-0.66%"
"2002-04-24","129.58","130.13","130.47","129.42","","-0.50%"
"2002-04-23","130.23","130.02","130.34","129.66","","0.19%"
"2002-04-22","129.98","130.60","130.64","129.59","","-0.28%"
"2002-04-19","130.34","130.00","130.70","129.78","","0.24%"
"2002-04-18","130.03","130.66","130.78","129.54","","-0.51%"
"2002-04-17","130.69","131.17","131.33","130.40","","-0.39%"
"2002-04-16","131.20","132.13","132.19","130.85","","-0.72%"
"2002-04-15","132.15","131.94","132.42","131.26","","0.14%"
"2002-04-12","131.96","131.45","132.30","131.20","","0.30%"
"2002-04-11","131.57","130.66","131.87","130.59","","0.64%"
"2002-04-10","130.73","130.71","130.90","130.11","","-0.14%"
"2002-04-09","130.91","131.65","131.97","130.73","","-0.52%"
"2002-04-08","131.60","131.71","131.84","131.09","","-0.07%"
"2002-04-05","131.69","132.27","132.44","131.29","","-0.51%"
"2002-04-04","132.36","132.64","133.16","131.56","","-0.32%"
"2002-04-03","132.79","133.30","133.40","132.33","","-0.42%"
"2002-04-02","133.35","133.44","133.65","132.81","","-0.06%"
"2002-04-01","133.43","132.70","133.86","132.70","","0.49%"
"2002-03-29","132.78","132.64","133.22","132.23","","0.09%"
"2002-03-28","132.66","132.65","132.91","132.13","","-0.06%"
"2002-03-27","132.74","133.13","133.31","132.24","","-0.23%"
"2002-03-26","133.04","133.39","133.48","132.23","","-0.27%"
"2002-03-25","133.40","132.90","133.49","132.62","","0.41%"
"2002-03-22","132.86","131.97","132.97","131.92","","0.63%"
"2002-03-21","132.03","131.35","132.28","131.18","","0.46%"
"2002-03-20","131.43","132.07","132.45","131.23","","-0.42%"
"2002-03-19","131.99","131.22","132.50","130.82","","0.48%"
"2002-03-18","131.36","129.12","131.58","129.08","","1.68%"
"2002-03-15","129.19","129.09","129.50","128.78","","-0.02%"
"2002-03-14","129.22","129.51","129.58","128.18","","-0.22%"
"2002-03-13","129.51","128.87","129.66","128.86","","0.43%"
"2002-03-12","128.95","128.38","129.17","127.95","","0.45%"
"2002-03-11","128.37","128.47","129.22","127.74","","-0.12%"
"2002-03-08","128.52","127.33","128.80","127.26","","1.09%"
"2002-03-07","127.13","130.64","130.93","126.36","","-2.71%"
"2002-03-06","130.67","132.11","132.52","130.43","","-1.13%"
"2002-03-05","132.17","132.22","132.62","131.54","","0.01%"
"2002-03-04","132.16","133.50","133.59","131.85","","-0.93%"
"2002-03-01","133.40","133.51","133.89","133.03","","-0.20%"
"2002-02-28","133.67","134.30","134.44","133.45","","-0.50%"
"2002-02-27","134.34","134.52","135.02","134.07","","-0.19%"
"2002-02-26","134.59","133.83","134.72","133.57","","0.58%"
"2002-02-25","133.81","134.09","134.19","133.55","","-0.15%"
"2002-02-22","134.01","134.09","134.52","133.54","","-0.13%"
"2002-02-21","134.19","133.74","134.50","133.34","","0.34%"
"2002-02-20","133.74","133.56","133.98","132.94","","0.08%"
"2002-02-19","133.63","132.69","134.04","132.56","","0.71%"
"2002-02-18","132.69","132.80","132.93","132.35","","0.06%"
"2002-02-15","132.61","132.08","133.24","131.80","","0.39%"
"2002-02-14","132.10","133.36","133.40","131.93","","-0.96%"
"2002-02-13","133.38","132.57","133.50","132.12","","0.50%"
"2002-02-12","132.71","133.30","133.74","132.42","","-0.50%"
"2002-02-11","133.38","134.90","135.01","133.30","","-0.94%"
"2002-02-08","134.64","133.70","135.05","133.48","","0.72%"
"2002-02-07","133.68","133.57","134.19","133.34","","-0.04%"
"2002-02-06","133.73","133.87","134.40","133.32","","-0.14%"
"2002-02-05","133.92","132.37","134.30","131.90","","1.19%"
"2002-02-04","132.34","132.95","133.50","131.95","","-0.55%"
"2002-02-01","133.07","134.55","135.06","132.87","","-1.13%"
"2002-01-31","134.59","132.86","135.18","132.55","","1.29%"
"2002-01-30","132.87","133.34","133.69","132.29","","-0.33%"
"2002-01-29","133.31","133.41","133.75","132.92","","-0.18%"
"2002-01-28","133.55","134.74","134.93","133.11","","-0.61%"
"2002-01-25","134.37","134.70","134.96","134.05","","-0.30%"
"2002-01-24","134.77","134.51","134.86","134.03","","0.25%"
"2002-01-23","134.43","133.83","134.64","133.56","","0.41%"
"2002-01-22","133.88","132.58","134.50","132.58","","0.97%"
"2002-01-21","132.59","132.55","132.76","131.95","","0.03%"
"2002-01-18","132.55","132.50","133.06","132.33","","-0.02%"
"2002-01-17","132.57","132.00","132.69","131.77","","0.52%"
"2002-01-16","131.88","131.05","132.12","130.94","","0.46%"
"2002-01-15","131.28","131.99","132.07","130.86","","-0.56%"
"2002-01-14","132.02","132.05","132.18","131.43","","-0.05%"
"2002-01-11","132.08","132.41","132.58","131.52","","-0.42%"
"2002-01-10","132.64","133.00","133.22","131.92","","-0.17%"
"2002-01-09","132.87","132.75","133.40","132.18","","0.14%"
"2002-01-08","132.69","131.04","132.87","130.99","","1.30%"
"2002-01-07","130.99","130.90","131.63","130.32","","0.05%"
"2002-01-04","130.92","131.72","131.84","130.64","","-0.58%"
"2002-01-03","131.68","132.05","132.23","131.32","","-0.35%"
"2002-01-02","132.14","131.55","132.31","131.24","","0.36%"
"2001-12-31","131.67","131.21","131.70","130.59","","0.43%"
"2001-12-28","131.11","131.68","131.92","130.75","","-0.43%"
"2001-12-27","131.67","130.82","132.03","130.78","","0.65%"
"2001-12-26","130.82","130.88","131.02","130.35","","-0.02%"
"2001-12-25","130.84","129.90","130.97","129.70","","0.78%"
"2001-12-24","129.83","129.53","130.02","129.26","","0.25%"
"2001-12-21","129.51","128.61","129.73","128.61","","0.76%"
"2001-12-20","128.53","128.06","128.90","127.87","","0.41%"
"2001-12-19","128.01","127.75","128.46","127.56","","0.21%"
"2001-12-18","127.74","127.45","128.47","127.42","","0.14%"
"2001-12-17","127.56","127.15","128.06","127.10","","0.16%"
"2001-12-14","127.36","125.99","128.00","125.90","","1.02%"
"2001-12-13","126.08","125.98","126.68","125.82","","0.09%"
"2001-12-12","125.97","126.00","126.61","125.45","","-0.10%"
"2001-12-11","126.09","125.93","126.35","125.64","","0.04%"
"2001-12-10","126.04","125.52","126.42","125.49","","0.40%"
"2001-12-07","125.54","124.63","125.79","124.45","","0.66%"
"2001-12-06","124.72","124.12","124.97","123.71","","0.46%"
"2001-12-05","124.15","124.15","124.54","123.94","","-0.07%"
"2001-12-04","124.24","124.08","124.39","123.60","","0.11%"
"2001-12-03","124.10","123.32","124.13","123.22","","0.56%"
"2001-11-30","123.41","123.79","124.19","122.78","","-0.37%"
"2001-11-29","123.87","123.04","123.97","122.78","","0.61%"
"2001-11-28","123.12","123.89","124.01","122.99","","-0.66%"
"2001-11-27","123.94","124.05","124.62","123.67","","-0.11%"
"2001-11-26","124.08","124.34","124.47","123.73","","-0.17%"
"2001-11-23","124.29","123.95","124.51","123.63","","0.27%"
"2001-11-22","123.96","123.11","124.08","122.92","","0.69%"
"2001-11-21","123.11","122.60","123.42","122.50","","0.43%"
"2001-11-20","122.58","123.22","123.28","122.49","","-0.56%"
"2001-11-19","123.27","122.72","123.52","122.70","","0.28%"
"2001-11-16","122.93","122.30","122.97","121.95","","0.51%"
"2001-11-15","122.31","121.53","122.52","121.45","","0.60%"
"2001-11-14","121.58","121.62","122.03","121.35","","-0.07%"
"2001-11-13","121.67","120.50","121.81","120.36","","1.02%"
"2001-11-12","120.44","120.40","120.87","119.67","","0.04%"
"2001-11-09","120.39","120.07","120.57","119.98","","0.21%"
"2001-11-08","120.14","121.03","121.40","119.75","","-0.65%"
"2001-11-07","120.92","121.18","121.28","120.68","","-0.21%"
"2001-11-06","121.18","121.64","121.70","120.93","","-0.46%"
"2001-11-05","121.74","121.57","122.15","121.54","","0.03%"
"2001-11-02","121.70","122.02","122.05","121.38","","-0.25%"
"2001-11-01","122.00","122.42","122.56","121.32","","-0.33%"
"2001-10-31","122.41","121.93","122.67","121.60","","0.36%"
"2001-10-30","121.97","121.89","122.16","121.54","","0.01%"
"2001-10-29","121.96","122.68","122.82","121.82","","-0.60%"
"2001-10-26","122.70","122.88","123.29","122.38","","-0.15%"
"2001-10-25","122.88","122.76","123.40","122.42","","0.07%"
"2001-10-24","122.79","122.65","123.00","122.28","","0.19%"
"2001-10-23","122.56","122.38","123.07","122.20","","0.08%"
"2001-10-22","122.46","121.14","122.62","121.13","","1.02%"
"2001-10-19","121.22","121.06","121.35","120.79","","0.10%"
"2001-10-18","121.10","121.19","121.52","120.69","","-0.12%"
"2001-10-17","121.25","121.27","121.81","120.73","","-0.02%"
"2001-10-16","121.28","120.81","121.92","120.58","","0.38%"
"2001-10-15","120.82","120.84","121.16","120.45","","-0.26%"
"2001-10-12","121.13","121.38","121.76","120.68","","-0.22%"
"2001-10-11","121.40","120.35","121.72","120.07","","0.85%"
"2001-10-10","120.38","120.11","120.61","119.73","","0.22%"
"2001-10-09","120.11","119.75","120.38","119.72","","0.19%"
"2001-10-08","119.88","120.36","120.41","119.57","","-0.54%"
"2001-10-05","120.53","120.46","120.69","119.90","","0.05%"
"2001-10-04","120.47","120.61","120.87","120.10","","-0.13%"
"2001-10-03","120.63","120.70","121.48","120.42","","-0.12%"
"2001-10-02","120.77","120.20","121.14","120.06","","0.48%"
"2001-10-01","120.19","119.35","120.46","119.30","","0.53%"
"2001-09-28","119.56","119.65","119.78","118.64","","-0.13%"
"2001-09-27","119.72","117.72","120.07","117.62","","1.69%"
"2001-09-26","117.73","117.62","118.11","117.05","","0.19%"
"2001-09-25","117.51","117.47","117.82","116.95","","-0.01%"
"2001-09-24","117.52","116.81","117.65","116.27","","0.79%"
"2001-09-21","116.60","116.31","117.51","115.98","","0.28%"
"2001-09-20","116.28","117.60","117.69","115.76","","-1.13%"
"2001-09-19","117.61","117.35","118.15","117.09","","0.29%"
"2001-09-18","117.27","117.74","118.20","117.07","","-0.52%"
"2001-09-17","117.88","117.50","118.38","116.65","","0.43%"
"2001-09-14","117.38","118.85","119.22","116.86","","-1.28%"
"2001-09-13","118.90","119.50","119.78","118.57","","-0.52%"
"2001-09-12","119.52","119.72","119.83","118.55","","0.25%"
"2001-09-11","119.22","120.98","122.10","118.50","","-1.50%"
"2001-09-10","121.03","120.13","121.17","119.72","","0.82%"
"2001-09-07","120.05","120.86","121.46","119.72","","-0.68%"
"2001-09-06","120.87","120.65","121.54","120.58","","0.17%"
"2001-09-05","120.66","119.37","120.93","119.29","","1.17%"
"2001-09-04","119.27","118.73","119.67","118.57","","0.42%"
"2001-09-03","118.77","119.02","119.33","118.56","","-0.01%"
"2001-08-31","118.78","119.40","119.57","118.43","","-0.52%"
"2001-08-30","119.40","120.15","120.27","119.18","","-0.64%"
"2001-08-29","120.17","120.00","120.31","119.04","","0.09%"
"2001-08-28","120.06","119.85","120.82","119.65","","0.13%"
"2001-08-27","119.90","120.12","120.53","119.75","","-0.12%"
"2001-08-24","120.04","119.90","120.39","119.52","","0.13%"
"2001-08-23","119.88","120.35","120.73","119.60","","-0.44%"
"2001-08-22","120.41","119.67","120.59","119.31","","0.71%"
"2001-08-21","119.56","120.70","120.97","119.48","","-0.99%"
"2001-08-20","120.75","120.37","120.90","120.04","","0.41%"
"2001-08-17","120.26","120.30","120.81","120.02","","-0.10%"
"2001-08-16","120.38","119.62","120.42","119.22","","0.65%"
"2001-08-15","119.60","121.78","121.95","119.05","","-1.78%"
"2001-08-14","121.77","122.45","123.18","121.17","","-0.59%"
"2001-08-13","122.49","121.97","122.58","121.37","","0.39%"
"2001-08-10","122.02","121.75","122.63","121.70","","0.19%"
"2001-08-09","121.79","123.67","124.00","121.34","","-1.48%"
"2001-08-08","123.62","123.51","123.76","122.77","","-0.01%"
"2001-08-07","123.63","123.88","124.18","123.40","","-0.22%"
"2001-08-06","123.90","123.72","124.29","123.68","","0.18%"
"2001-08-03","123.68","123.66","124.05","123.27","","-0.01%"
"2001-08-02","123.69","124.55","124.73","123.55","","-0.75%"
"2001-08-01","124.63","125.00","125.24","124.42","","-0.34%"
"2001-07-31","125.06","125.14","125.26","124.60","","-0.08%"
"2001-07-30","125.16","123.21","125.38","123.20","","1.34%"
"2001-07-27","123.51","123.69","124.18","123.19","","-0.18%"
"2001-07-26","123.73","123.57","124.09","123.09","","0.11%"
"2001-07-25","123.59","124.10","124.49","123.40","","-0.37%"
"2001-07-24","124.05","124.37","124.51","123.82","","-0.32%"
"2001-07-23","124.45","123.04","124.50","123.02","","1.20%"
"2001-07-20","122.98","123.41","123.82","122.66","","-0.27%"
"2001-07-19","123.31","123.92","124.19","123.18","","-0.52%"
"2001-07-18","123.96","124.85","125.47","123.76","","-0.73%"
"2001-07-17","124.87","125.43","125.70","124.70","","-0.51%"
"2001-07-16","125.51","124.67","125.57","124.67","","0.44%"
"2001-07-13","124.96","123.82","125.03","123.81","","0.95%"
"2001-07-12","123.79","124.38","124.55","123.48","","-0.46%"
"2001-07-11","124.36","125.33","125.78","123.82","","-0.77%"
"2001-07-10","125.32","125.33","125.90","125.20","","0.03%"
"2001-07-09","125.28","125.68","126.01","125.21","","-0.48%"
"2001-07-06","125.88","125.67","126.19","125.39","","0.14%"
"2001-07-05","125.71","124.43","125.83","124.37","","0.96%"
"2001-07-04","124.51","124.34","125.08","124.19","","0.08%"
"2001-07-03","124.41","124.12","124.62","123.68","","0.23%"
"2001-07-02","124.12","124.69","125.00","124.08","","-0.48%"
"2001-06-29","124.72","124.76","124.92","123.69","","0.03%"
"2001-06-28","124.68","124.23","125.02","124.17","","0.26%"
"2001-06-27","124.36","123.73","124.45","123.70","","0.44%"
"2001-06-26","123.81","123.80","124.03","123.22","","-0.03%"
"2001-06-25","123.85","124.27","124.51","123.67","","-0.50%"
"2001-06-22","124.47","124.59","124.72","123.81","","-0.13%"
"2001-06-21","124.63","123.90","124.63","123.57","","0.68%"
"2001-06-20","123.79","122.90","124.08","122.47","","0.80%"
"2001-06-19","122.81","123.21","123.77","122.64","","-0.38%"
"2001-06-18","123.28","122.98","123.53","122.68","","0.29%"
"2001-06-15","122.92","121.26","123.28","120.82","","1.32%"
"2001-06-14","121.32","122.05","122.31","121.15","","-0.64%"
"2001-06-13","122.10","121.67","122.48","121.54","","0.37%"
"2001-06-12","121.65","121.92","122.10","121.53","","-0.21%"
"2001-06-11","121.91","120.85","122.08","120.84","","0.78%"
"2001-06-08","120.97","120.13","121.00","120.03","","0.66%"
"2001-06-07","120.18","120.05","120.34","119.57","","-0.01%"
"2001-06-06","120.19","120.23","120.87","120.11","","-0.05%"
"2001-06-05","120.25","119.24","120.45","118.70","","0.80%"
"2001-06-04","119.29","119.22","119.89","118.79","","0.00%"
"2001-06-01","119.29","119.25","119.33","118.26","","0.08%"
"2001-05-31","119.20","120.31","120.65","118.44","","-0.94%"
"2001-05-30","120.33","120.15","120.67","119.87","","0.12%"
"2001-05-29","120.19","121.05","121.40","119.92","","-0.74%"
"2001-05-28","121.09","120.45","121.25","120.40","","0.36%"
"2001-05-25","120.65","119.78","120.85","119.78","","0.59%"
"2001-05-24","119.94","119.98","120.47","118.85","","-0.20%"
"2001-05-23","120.18","122.81","122.88","119.36","","-2.20%"
"2001-05-22","122.88","122.68","123.36","122.40","","0.20%"
"2001-05-21","122.64","123.61","123.77","122.49","","-0.71%"
"2001-05-18","123.52","122.52","123.84","122.51","","0.82%"
"2001-05-17","122.52","123.35","123.46","122.38","","-0.83%"
"2001-05-16","123.55","123.29","124.07","123.04","","0.14%"
"2001-05-15","123.38","123.29","123.71","123.01","","0.05%"
"2001-05-14","123.32","122.48","123.42","122.38","","0.65%"
"2001-05-11","122.52","122.53","122.89","121.77","","-0.12%"
"2001-05-10","122.67","122.26","122.79","121.97","","0.39%"
"2001-05-09","122.19","121.25","122.47","121.20","","0.79%"
"2001-05-08","121.23","121.04","122.18","120.79","","0.07%"
"2001-05-07","121.15","121.30","121.82","120.90","","-0.17%"
"2001-05-04","121.36","121.30","121.55","120.48","","-0.02%"
"2001-05-03","121.39","121.44","121.87","120.71","","0.07%"
"2001-05-02","121.31","122.09","122.55","121.29","","-0.59%"
"2001-05-01","122.03","123.60","123.71","121.83","","-1.22%"
"2001-04-30","123.54","124.01","124.21","123.14","","-0.39%"
"2001-04-27","124.02","123.20","124.37","123.10","","0.61%"
"2001-04-26","123.27","122.08","123.60","121.77","","0.90%"
"2001-04-25","122.17","122.23","122.72","121.92","","-0.10%"
"2001-04-24","122.29","121.28","122.37","121.06","","0.91%"
"2001-04-23","121.19","121.86","122.58","121.12","","-1.11%"
"2001-04-20","122.55","121.03","122.74","121.02","","1.32%"
"2001-04-19","120.95","122.04","122.45","120.87","","-0.94%"
"2001-04-18","122.10","123.28","123.62","122.03","","-0.97%"
"2001-04-17","123.30","124.30","124.74","123.05","","-0.87%"
"2001-04-16","124.38","124.20","124.98","124.09","","0.13%"
"2001-04-13","124.22","123.62","124.50","123.56","","0.49%"
"2001-04-12","123.61","124.72","124.99","122.90","","-0.96%"
"2001-04-11","124.81","124.43","125.03","123.80","","0.35%"
"2001-04-10","124.38","125.17","125.45","124.15","","-0.60%"
"2001-04-09","125.13","124.00","125.52","123.99","","1.09%"
"2001-04-06","123.78","124.03","125.54","123.73","","-0.20%"
"2001-04-05","124.03","125.28","125.53","123.44","","-0.98%"
"2001-04-04","125.26","125.46","126.32","124.78","","-0.24%"
"2001-04-03","125.56","126.73","126.80","125.19","","-0.97%"
"2001-04-02","126.79","126.35","126.86","125.63","","0.43%"
"2001-03-30","126.25","123.67","126.32","123.19","","2.06%"
"2001-03-29","123.70","122.27","123.75","122.11","","1.16%"
"2001-03-28","122.28","122.19","122.79","121.37","","0.08%"
"2001-03-27","122.18","122.60","123.40","121.60","","-0.42%"
"2001-03-26","122.69","122.71","123.84","122.50","","0.01%"
"2001-03-23","122.68","123.45","123.79","122.47","","-0.69%"
"2001-03-22","123.53","123.40","124.36","123.00","","0.13%"
"2001-03-21","123.37","122.21","123.96","121.96","","0.89%"
